"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_006_1"
"Cycles: 2006 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, IMD2019/NIMDM2017/SIMD2012/2016/2020/WIMD2019 Quintile, Domicile, Gender, Age group, Applicant type                                          "
"Coverage: UK applicants"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -    33490 lines in total"
"------------------------------------------------------------------"
Year,IMD2019/NIMDM2017/SIMD2012/2016/2020/WIMD2019 Quintile,Domicile,Gender,Age group,Applicant type,Applicants,
2006,All,England,All,All,All,356635
2006,All,Northern Ireland,All,All,All,17295
2006,All,Scotland,All,All,All,35430
2006,All,Wales,All,All,All,21405
2007,All,England,All,All,All,378675
2007,All,Northern Ireland,All,All,All,17150
2007,All,Scotland,All,All,All,35495
2007,All,Wales,All,All,All,21425
2008,All,England,All,All,All,423205
2008,All,Northern Ireland,All,All,All,17115
2008,All,Scotland,All,All,All,38035
2008,All,Wales,All,All,All,22715
2009,All,England,All,All,All,460050
2009,All,Northern Ireland,All,All,All,17865
2009,All,Scotland,All,All,All,40055
2009,All,Wales,All,All,All,24945
2010,All,England,All,All,All,494365
2010,All,Northern Ireland,All,All,All,19680
2010,All,Scotland,All,All,All,46345
2010,All,Wales,All,All,All,24910
2011,All,England,All,All,All,496635
2011,All,Northern Ireland,All,All,All,20240
2011,All,Scotland,All,All,All,46015
2011,All,Wales,All,All,All,24975
2012,All,England,All,All,All,454000
2012,All,Northern Ireland,All,All,All,19375
2012,All,Scotland,All,All,All,45115
2012,All,Wales,All,All,All,24845
2013,All,England,All,All,All,471120
2013,All,Northern Ireland,All,All,All,20545
2013,All,Scotland,All,All,All,45720
2013,All,Wales,All,All,All,24595
2014,All,England,All,All,All,487870
2014,All,Northern Ireland,All,All,All,20570
2014,All,Scotland,All,All,All,44785
2014,All,Wales,All,All,All,25065
2015,All,England,All,All,All,494495
2015,All,Northern Ireland,All,All,All,21030
2015,All,Scotland,All,All,All,51295
2015,All,Wales,All,All,All,25200
2016,All,England,All,All,All,491480
2016,All,Northern Ireland,All,All,All,21310
2016,All,Scotland,All,All,All,52315
2016,All,Wales,All,All,All,25400
2017,All,England,All,All,All,475290
2017,All,Northern Ireland,All,All,All,20545
2017,All,Scotland,All,All,All,51830
2017,All,Wales,All,All,All,24620
2018,All,England,All,All,All,466480
2018,All,Northern Ireland,All,All,All,19570
2018,All,Scotland,All,All,All,51680
2018,All,Wales,All,All,All,23885
2019,All,England,All,All,All,472950
2019,All,Northern Ireland,All,All,All,18850
2019,All,Scotland,All,All,All,49925
2019,All,Wales,All,All,All,23755
2020,All,England,All,All,All,483830
2020,All,Northern Ireland,All,All,All,18665
2020,All,Scotland,All,All,All,51170
2020,All,Wales,All,All,All,23590
2021,All,England,All,All,All,506710
2021,All,Northern Ireland,All,All,All,19725
2021,All,Scotland,All,All,All,55150
2021,All,Wales,All,All,All,25060
2006,All,England,All,All,Main scheme applicant,329680
2006,All,England,All,All,Non-main scheme applicant,26960
2006,All,Northern Ireland,All,All,Main scheme applicant,16945
2006,All,Northern Ireland,All,All,Non-main scheme applicant,350
2006,All,Scotland,All,All,Main scheme applicant,33185
2006,All,Scotland,All,All,Non-main scheme applicant,2240
2006,All,Wales,All,All,Main scheme applicant,19550
2006,All,Wales,All,All,Non-main scheme applicant,1855
2007,All,England,All,All,Main scheme applicant,349890
2007,All,England,All,All,Non-main scheme applicant,28780
2007,All,Northern Ireland,All,All,Main scheme applicant,16815
2007,All,Northern Ireland,All,All,Non-main scheme applicant,335
2007,All,Scotland,All,All,Main scheme applicant,32990
2007,All,Scotland,All,All,Non-main scheme applicant,2505
2007,All,Wales,All,All,Main scheme applicant,19620
2007,All,Wales,All,All,Non-main scheme applicant,1810
2008,All,England,All,All,Main scheme applicant,388935
2008,All,England,All,All,Non-main scheme applicant,34270
2008,All,Northern Ireland,All,All,Main scheme applicant,16685
2008,All,Northern Ireland,All,All,Non-main scheme applicant,435
2008,All,Scotland,All,All,Main scheme applicant,33890
2008,All,Scotland,All,All,Non-main scheme applicant,4145
2008,All,Wales,All,All,Main scheme applicant,20570
2008,All,Wales,All,All,Non-main scheme applicant,2145
2009,All,England,All,All,Main scheme applicant,428315
2009,All,England,All,All,Non-main scheme applicant,31735
2009,All,Northern Ireland,All,All,Main scheme applicant,17445
2009,All,Northern Ireland,All,All,Non-main scheme applicant,420
2009,All,Scotland,All,All,Main scheme applicant,35895
2009,All,Scotland,All,All,Non-main scheme applicant,4160
2009,All,Wales,All,All,Main scheme applicant,22825
2009,All,Wales,All,All,Non-main scheme applicant,2120
2010,All,England,All,All,Main scheme applicant,473215
2010,All,England,All,All,Non-main scheme applicant,21150
2010,All,Northern Ireland,All,All,Main scheme applicant,19400
2010,All,Northern Ireland,All,All,Non-main scheme applicant,280
2010,All,Scotland,All,All,Main scheme applicant,43040
2010,All,Scotland,All,All,Non-main scheme applicant,3310
2010,All,Wales,All,All,Main scheme applicant,23590
2010,All,Wales,All,All,Non-main scheme applicant,1320
2011,All,England,All,All,Main scheme applicant,476675
2011,All,England,All,All,Non-main scheme applicant,19955
2011,All,Northern Ireland,All,All,Main scheme applicant,20030
2011,All,Northern Ireland,All,All,Non-main scheme applicant,210
2011,All,Scotland,All,All,Main scheme applicant,43395
2011,All,Scotland,All,All,Non-main scheme applicant,2620
2011,All,Wales,All,All,Main scheme applicant,23915
2011,All,Wales,All,All,Non-main scheme applicant,1060
2012,All,England,All,All,Main scheme applicant,429030
2012,All,England,All,All,Non-main scheme applicant,24970
2012,All,Northern Ireland,All,All,Main scheme applicant,19145
2012,All,Northern Ireland,All,All,Non-main scheme applicant,230
2012,All,Scotland,All,All,Main scheme applicant,42485
2012,All,Scotland,All,All,Non-main scheme applicant,2635
2012,All,Wales,All,All,Main scheme applicant,23230
2012,All,Wales,All,All,Non-main scheme applicant,1615
2013,All,England,All,All,Main scheme applicant,441765
2013,All,England,All,All,Non-main scheme applicant,29355
2013,All,Northern Ireland,All,All,Main scheme applicant,20295
2013,All,Northern Ireland,All,All,Non-main scheme applicant,250
2013,All,Scotland,All,All,Main scheme applicant,42925
2013,All,Scotland,All,All,Non-main scheme applicant,2795
2013,All,Wales,All,All,Main scheme applicant,22660
2013,All,Wales,All,All,Non-main scheme applicant,1940
2014,All,England,All,All,Main scheme applicant,456885
2014,All,England,All,All,Non-main scheme applicant,30990
2014,All,Northern Ireland,All,All,Main scheme applicant,20295
2014,All,Northern Ireland,All,All,Non-main scheme applicant,275
2014,All,Scotland,All,All,Main scheme applicant,43910
2014,All,Scotland,All,All,Non-main scheme applicant,875
2014,All,Wales,All,All,Main scheme applicant,23440
2014,All,Wales,All,All,Non-main scheme applicant,1625
2015,All,England,All,All,Main scheme applicant,460685
2015,All,England,All,All,Non-main scheme applicant,33810
2015,All,Northern Ireland,All,All,Main scheme applicant,20810
2015,All,Northern Ireland,All,All,Non-main scheme applicant,220
2015,All,Scotland,All,All,Main scheme applicant,48495
2015,All,Scotland,All,All,Non-main scheme applicant,2805
2015,All,Wales,All,All,Main scheme applicant,23535
2015,All,Wales,All,All,Non-main scheme applicant,1660
2016,All,England,All,All,Main scheme applicant,459355
2016,All,England,All,All,Non-main scheme applicant,32125
2016,All,Northern Ireland,All,All,Main scheme applicant,21105
