"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_086_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Predicted SQA points (Advance Highers), Ethnic group, Applicant type                                           "
"Coverage: Scotish 18 year old applicants"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     2081 lines in total"
"------------------------------------------------------------------"
Year,Predicted SQA points (Advance Highers),Ethnic group,Applicant type,Applicants,
2010,All,All,All,20205
2011,All,All,All,19555
2012,All,All,All,19460
2013,All,All,All,19420
2014,All,All,All,19415
2015,All,All,All,20005
2016,All,All,All,19720
2017,All,All,All,19285
2018,All,All,All,18570
2019,All,All,All,17940
2020,All,All,All,17640
2021,All,All,All,20270
2010,All,All,Main scheme applicant,19700
2010,All,All,Non-main scheme applicant,505
2011,All,All,Main scheme applicant,19355
2011,All,All,Non-main scheme applicant,200
2012,All,All,Main scheme applicant,19105
2012,All,All,Non-main scheme applicant,355
2013,All,All,Main scheme applicant,19035
2013,All,All,Non-main scheme applicant,390
2014,All,All,Main scheme applicant,19360
2014,All,All,Non-main scheme applicant,55
2015,All,All,Main scheme applicant,19570
2015,All,All,Non-main scheme applicant,435
2016,All,All,Main scheme applicant,19320
2016,All,All,Non-main scheme applicant,400
2017,All,All,Main scheme applicant,18905
2017,All,All,Non-main scheme applicant,380
2018,All,All,Main scheme applicant,18210
2018,All,All,Non-main scheme applicant,360
2019,All,All,Main scheme applicant,17610
2019,All,All,Non-main scheme applicant,330
2020,All,All,Main scheme applicant,17165
2020,All,All,Non-main scheme applicant,470
2021,All,All,Main scheme applicant,19935
2021,All,All,Non-main scheme applicant,330
2010,All,Asian,All,635
2010,All,Black,All,75
2010,All,Mixed,All,235
2010,All,Other,All,20
2010,All,Unknown or Prefer Not To Say,All,120
2010,All,White,All,19115
2011,All,Asian,All,665
2011,All,Black,All,85
2011,All,Mixed,All,295
2011,All,Other,All,50
2011,All,Unknown or Prefer Not To Say,All,55
2011,All,White,All,18405
2012,All,Asian,All,725
2012,All,Black,All,90
2012,All,Mixed,All,260
2012,All,Other,All,55
2012,All,Unknown or Prefer Not To Say,All,55
2012,All,White,All,18275
2013,All,Asian,All,715
2013,All,Black,All,110
2013,All,Mixed,All,290
2013,All,Other,All,60
2013,All,Unknown or Prefer Not To Say,All,65
2013,All,White,All,18185
2014,All,Asian,All,755
2014,All,Black,All,105
2014,All,Mixed,All,285
2014,All,Other,All,65
2014,All,Unknown or Prefer Not To Say,All,55
2014,All,White,All,18150
2015,All,Asian,All,800
2015,All,Black,All,125
2015,All,Mixed,All,335
2015,All,Other,All,90
2015,All,Unknown or Prefer Not To Say,All,65
2015,All,White,All,18585
2016,All,Asian,All,840
2016,All,Black,All,140
2016,All,Mixed,All,350
2016,All,Other,All,85
2016,All,Unknown or Prefer Not To Say,All,100
2016,All,White,All,18200
2017,All,Asian,All,875
2017,All,Black,All,165
2017,All,Mixed,All,350
2017,All,Other,All,80
2017,All,Unknown or Prefer Not To Say,All,85
2017,All,White,All,17720
2018,All,Asian,All,950
2018,All,Black,All,210
2018,All,Mixed,All,370
2018,All,Other,All,95
2018,All,Unknown or Prefer Not To Say,All,95
2018,All,White,All,16850
2019,All,Asian,All,965
2019,All,Black,All,215
2019,All,Mixed,All,420
2019,All,Other,All,115
2019,All,Unknown or Prefer Not To Say,All,115
2019,All,White,All,16115
2020,All,Asian,All,1115
2020,All,Black,All,280
2020,All,Mixed,All,435
2020,All,Other,All,150
2020,All,Unknown or Prefer Not To Say,All,105
2020,All,White,All,15545
2021,All,Asian,All,1120
2021,All,Black,All,340
2021,All,Mixed,All,550
2021,All,Other,All,160
