"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_030_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, BTEC Extended diploma points (equivalent grade profile), Reformed BTEC indicator, BTEC only status, Ethnic group, Applicant type                                                               "
"Coverage: UK, 18 year old applicants with an achieved BTEC Extended diploma"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -    11261 lines in total"
"------------------------------------------------------------------"
Year,BTEC Extended diploma points (equivalent grade profile),Reformed BTEC indicator,BTEC only status,Ethnic group,Applicant type,Applicants,
2010,All,All,All,All,All,24790
2011,All,All,All,All,All,24540
2012,All,All,All,All,All,23180
2013,All,All,All,All,All,24890
2014,All,All,All,All,All,28010
2015,All,All,All,All,All,28915
2016,All,All,All,All,All,27560
2017,All,All,All,All,All,25805
2018,All,All,All,All,All,24535
2019,All,All,All,All,All,22860
2020,All,All,All,All,All,24770
2021,All,All,All,All,All,27880
2010,All,All,All,All,Main scheme applicant,24525
2010,All,All,All,All,Non-main scheme applicant,265
2011,All,All,All,All,Main scheme applicant,24265
2011,All,All,All,All,Non-main scheme applicant,275
2012,All,All,All,All,Main scheme applicant,23180
2013,All,All,All,All,Main scheme applicant,24885
2013,All,All,All,All,Non-main scheme applicant,5
2014,All,All,All,All,Main scheme applicant,28010
2015,All,All,All,All,Main scheme applicant,28910
2015,All,All,All,All,Non-main scheme applicant,5
2016,All,All,All,All,Main scheme applicant,27555
2016,All,All,All,All,Non-main scheme applicant,5
2017,All,All,All,All,Main scheme applicant,25765
2017,All,All,All,All,Non-main scheme applicant,40
2018,All,All,All,All,Main scheme applicant,24510
2018,All,All,All,All,Non-main scheme applicant,25
2019,All,All,All,All,Main scheme applicant,22845
2019,All,All,All,All,Non-main scheme applicant,10
2020,All,All,All,All,Main scheme applicant,24740
2020,All,All,All,All,Non-main scheme applicant,30
2021,All,All,All,All,Main scheme applicant,27835
2021,All,All,All,All,Non-main scheme applicant,45
2010,All,All,All,Asian,All,1260
2010,All,All,All,Black,All,1195
2010,All,All,All,Mixed,All,805
2010,All,All,All,Other,All,160
2010,All,All,All,Unknown or Prefer Not To Say,All,110
2010,All,All,All,White,All,21260
2011,All,All,All,Asian,All,1490
2011,All,All,All,Black,All,1355
2011,All,All,All,Mixed,All,790
2011,All,All,All,Other,All,200
2011,All,All,All,Unknown or Prefer Not To Say,All,85
2011,All,All,All,White,All,20615
2012,All,All,All,Asian,All,1650
2012,All,All,All,Black,All,1425
2012,All,All,All,Mixed,All,825
2012,All,All,All,Other,All,255
2012,All,All,All,Unknown or Prefer Not To Say,All,50
2012,All,All,All,White,All,18980
2013,All,All,All,Asian,All,2025
2013,All,All,All,Black,All,1750
2013,All,All,All,Mixed,All,975
2013,All,All,All,Other,All,350
2013,All,All,All,Unknown or Prefer Not To Say,All,65
2013,All,All,All,White,All,19730
2014,All,All,All,Asian,All,2400
2014,All,All,All,Black,All,1960
2014,All,All,All,Mixed,All,1100
2014,All,All,All,Other,All,385
2014,All,All,All,Unknown or Prefer Not To Say,All,75
2014,All,All,All,White,All,22090
2015,All,All,All,Asian,All,2765
2015,All,All,All,Black,All,2290
2015,All,All,All,Mixed,All,1180
2015,All,All,All,Other,All,475
2015,All,All,All,Unknown or Prefer Not To Say,All,115
2015,All,All,All,White,All,22090
2016,All,All,All,Asian,All,2890
2016,All,All,All,Black,All,2195
2016,All,All,All,Mixed,All,1165
2016,All,All,All,Other,All,450
2016,All,All,All,Unknown or Prefer Not To Say,All,110
2016,All,All,All,White,All,20755
2017,All,All,All,Asian,All,2960
2017,All,All,All,Black,All,2110
2017,All,All,All,Mixed,All,1085
2017,All,All,All,Other,All,480
2017,All,All,All,Unknown or Prefer Not To Say,All,125
2017,All,All,All,White,All,19045
2018,All,All,All,Asian,All,3110
2018,All,All,All,Black,All,2025
2018,All,All,All,Mixed,All,1020
2018,All,All,All,Other,All,550
2018,All,All,All,Unknown or Prefer Not To Say,All,100
2018,All,All,All,White,All,17735
2019,All,All,All,Asian,All,3335
2019,All,All,All,Black,All,2035
2019,All,All,All,Mixed,All,1050
2019,All,All,All,Other,All,550
2019,All,All,All,Unknown or Prefer Not To Say,All,110
2019,All,All,All,White,All,15775
2020,All,All,All,Asian,All,3940
2020,All,All,All,Black,All,2370
2020,All,All,All,Mixed,All,1150
2020,All,All,All,Other,All,660
2020,All,All,All,Unknown or Prefer Not To Say,All,115
2020,All,All,All,White,All,16535
2021,All,All,All,Asian,All,4515
2021,All,All,All,Black,All,2845
2021,All,All,All,Mixed,All,1350
2021,All,All,All,Other,All,810
2021,All,All,All,Unknown or Prefer Not To Say,All,150
2021,All,All,All,White,All,18215
2010,All,All,All,Asian,Main scheme applicant,1250
2010,All,All,All,Asian,Non-main scheme applicant,10
2010,All,All,All,Black,Main scheme applicant,1185
2010,All,All,All,Black,Non-main scheme applicant,10
2010,All,All,All,Mixed,Main scheme applicant,795
2010,All,All,All,Mixed,Non-main scheme applicant,10
2010,All,All,All,Other,Main scheme applicant,155
2010,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,80
2010,All,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,30
2010,All,All,All,White,Main scheme applicant,21050
2010,All,All,All,White,Non-main scheme applicant,210
2011,All,All,All,Asian,Main scheme applicant,1480
2011,All,All,All,Asian,Non-main scheme applicant,10
2011,All,All,All,Black,Main scheme applicant,1340
2011,All,All,All,Black,Non-main scheme applicant,15
2011,All,All,All,Mixed,Main scheme applicant,780
2011,All,All,All,Mixed,Non-main scheme applicant,10
2011,All,All,All,Other,Main scheme applicant,200
2011,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,75
2011,All,All,All,Unknown or Prefer Not To Say,Non-main scheme applicant,10
2011,All,All,All,White,Main scheme applicant,20395
2011,All,All,All,White,Non-main scheme applicant,220
2012,All,All,All,Asian,Main scheme applicant,1650
2012,All,All,All,Black,Main scheme applicant,1425
2012,All,All,All,Mixed,Main scheme applicant,825
2012,All,All,All,Other,Main scheme applicant,255
2012,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,50
2012,All,All,All,White,Main scheme applicant,18980
2013,All,All,All,Asian,Main scheme applicant,2025
2013,All,All,All,Black,Main scheme applicant,1750
2013,All,All,All,Mixed,Main scheme applicant,975
2013,All,All,All,Other,Main scheme applicant,350
2013,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,65
2013,All,All,All,White,Main scheme applicant,19725
2014,All,All,All,Asian,Main scheme applicant,2400
2014,All,All,All,Black,Main scheme applicant,1960
2014,All,All,All,Mixed,Main scheme applicant,1100
2014,All,All,All,Other,Main scheme applicant,385
2014,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,75
2014,All,All,All,White,Main scheme applicant,22090
2015,All,All,All,Asian,Main scheme applicant,2765
2015,All,All,All,Black,Main scheme applicant,2285
2015,All,All,All,Mixed,Main scheme applicant,1180
2015,All,All,All,Other,Main scheme applicant,475
2015,All,All,All,Unknown or Prefer Not To Say,Main scheme applicant,115
2015,All,All,All,White,Main scheme applicant,22090
