"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_068_1"
"Cycles: 2010 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Difference between predicted and achieved BTEC Extended diploma points, Reformed BTEC indicator, Ethnic group, Applicant type                                                                 "
"Coverage: UK, 18 year old, main scheme applicants with a predicted BTEC Extended diploma. Restricted to applicants where the reformed/non-reformed status of their predicted and achieved BTEC extended diplomas is the same."
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     4222 lines in total"
"------------------------------------------------------------------"
Year,Difference between predicted and achieved BTEC Extended diploma points,Reformed BTEC indicator,Ethnic group,Applicant type,Applicants,
2010,All,All,All,All,19145
2011,All,All,All,All,20365
2012,All,All,All,All,17625
2013,All,All,All,All,19985
2014,All,All,All,All,22960
2015,All,All,All,All,25850
2016,All,All,All,All,25280
2017,All,All,All,All,23240
2018,All,All,All,All,20690
2019,All,All,All,All,18955
2020,All,All,All,All,20870
2021,All,All,All,All,23900
2010,All,All,All,Main scheme applicant,19145
2011,All,All,All,Main scheme applicant,20365
2012,All,All,All,Main scheme applicant,17625
2013,All,All,All,Main scheme applicant,19985
2014,All,All,All,Main scheme applicant,22960
2015,All,All,All,Main scheme applicant,25850
2016,All,All,All,Main scheme applicant,25280
2017,All,All,All,Main scheme applicant,23240
2018,All,All,All,Main scheme applicant,20690
2019,All,All,All,Main scheme applicant,18955
2020,All,All,All,Main scheme applicant,20870
2021,All,All,All,Main scheme applicant,23900
2010,All,All,Asian,All,985
2010,All,All,Black,All,940
2010,All,All,Mixed,All,630
2010,All,All,Other,All,135
2010,All,All,Unknown or Prefer Not To Say,All,65
2010,All,All,White,All,16390
2011,All,All,Asian,All,1280
2011,All,All,Black,All,1150
2011,All,All,Mixed,All,660
2011,All,All,Other,All,170
2011,All,All,Unknown or Prefer Not To Say,All,60
2011,All,All,White,All,17045
2012,All,All,Asian,All,1305
2012,All,All,Black,All,1165
2012,All,All,Mixed,All,660
2012,All,All,Other,All,205
2012,All,All,Unknown or Prefer Not To Say,All,40
2012,All,All,White,All,14250
2013,All,All,Asian,All,1660
2013,All,All,Black,All,1470
2013,All,All,Mixed,All,825
2013,All,All,Other,All,295
2013,All,All,Unknown or Prefer Not To Say,All,50
2013,All,All,White,All,15680
2014,All,All,Asian,All,2010
2014,All,All,Black,All,1695
2014,All,All,Mixed,All,925
2014,All,All,Other,All,330
2014,All,All,Unknown or Prefer Not To Say,All,60
2014,All,All,White,All,17935
2015,All,All,Asian,All,2510
2015,All,All,Black,All,2110
2015,All,All,Mixed,All,1085
2015,All,All,Other,All,435
2015,All,All,Unknown or Prefer Not To Say,All,105
2015,All,All,White,All,19605
2016,All,All,Asian,All,2715
2016,All,All,Black,All,2025
2016,All,All,Mixed,All,1055
2016,All,All,Other,All,430
2016,All,All,Unknown or Prefer Not To Say,All,95
2016,All,All,White,All,18960
2017,All,All,Asian,All,2790
2017,All,All,Black,All,1930
2017,All,All,Mixed,All,980
2017,All,All,Other,All,440
2017,All,All,Unknown or Prefer Not To Say,All,110
2017,All,All,White,All,16985
2018,All,All,Asian,All,2665
2018,All,All,Black,All,1730
2018,All,All,Mixed,All,830
2018,All,All,Other,All,480
2018,All,All,Unknown or Prefer Not To Say,All,80
2018,All,All,White,All,14910
2019,All,All,Asian,All,2930
2019,All,All,Black,All,1705
2019,All,All,Mixed,All,860
2019,All,All,Other,All,465
2019,All,All,Unknown or Prefer Not To Say,All,95
2019,All,All,White,All,12895
2020,All,All,Asian,All,3470
2020,All,All,Black,All,1945
2020,All,All,Mixed,All,960
2020,All,All,Other,All,570
2020,All,All,Unknown or Prefer Not To Say,All,95
2020,All,All,White,All,13830
2021,All,All,Asian,All,4075
2021,All,All,Black,All,2405
2021,All,All,Mixed,All,1155
2021,All,All,Other,All,700
2021,All,All,Unknown or Prefer Not To Say,All,125
2021,All,All,White,All,15445
2010,All,All,Asian,Main scheme applicant,985
2010,All,All,Black,Main scheme applicant,940
2010,All,All,Mixed,Main scheme applicant,630
2010,All,All,Other,Main scheme applicant,135
2010,All,All,Unknown or Prefer Not To Say,Main scheme applicant,65
2010,All,All,White,Main scheme applicant,16390
2011,All,All,Asian,Main scheme applicant,1280
2011,All,All,Black,Main scheme applicant,1150
2011,All,All,Mixed,Main scheme applicant,660
2011,All,All,Other,Main scheme applicant,170
2011,All,All,Unknown or Prefer Not To Say,Main scheme applicant,60
2011,All,All,White,Main scheme applicant,17045
2012,All,All,Asian,Main scheme applicant,1305
2012,All,All,Black,Main scheme applicant,1165
2012,All,All,Mixed,Main scheme applicant,660
2012,All,All,Other,Main scheme applicant,205
2012,All,All,Unknown or Prefer Not To Say,Main scheme applicant,40
2012,All,All,White,Main scheme applicant,14250
2013,All,All,Asian,Main scheme applicant,1660
2013,All,All,Black,Main scheme applicant,1470
2013,All,All,Mixed,Main scheme applicant,825
2013,All,All,Other,Main scheme applicant,295
2013,All,All,Unknown or Prefer Not To Say,Main scheme applicant,50
2013,All,All,White,Main scheme applicant,15680
2014,All,All,Asian,Main scheme applicant,2010
2014,All,All,Black,Main scheme applicant,1695
2014,All,All,Mixed,Main scheme applicant,925
2014,All,All,Other,Main scheme applicant,330
2014,All,All,Unknown or Prefer Not To Say,Main scheme applicant,60
2014,All,All,White,Main scheme applicant,17935
2015,All,All,Asian,Main scheme applicant,2510
2015,All,All,Black,Main scheme applicant,2110
2015,All,All,Mixed,Main scheme applicant,1085
2015,All,All,Other,Main scheme applicant,435
2015,All,All,Unknown or Prefer Not To Say,Main scheme applicant,105
2015,All,All,White,Main scheme applicant,19605
2016,All,All,Asian,Main scheme applicant,2715
2016,All,All,Black,Main scheme applicant,2025
2016,All,All,Mixed,Main scheme applicant,1055
2016,All,All,Other,Main scheme applicant,430
2016,All,All,Unknown or Prefer Not To Say,Main scheme applicant,95
2016,All,All,White,Main scheme applicant,18960
2017,All,All,Asian,Main scheme applicant,2790
2017,All,All,Black,Main scheme applicant,1930
2017,All,All,Mixed,Main scheme applicant,980
2017,All,All,Other,Main scheme applicant,440
2017,All,All,Unknown or Prefer Not To Say,Main scheme applicant,110
2017,All,All,White,Main scheme applicant,16985
2018,All,All,Asian,Main scheme applicant,2665
2018,All,All,Black,Main scheme applicant,1730
2018,All,All,Mixed,Main scheme applicant,830
2018,All,All,Other,Main scheme applicant,480
2018,All,All,Unknown or Prefer Not To Say,Main scheme applicant,80
2018,All,All,White,Main scheme applicant,14910
2019,All,All,Asian,Main scheme applicant,2930
2019,All,All,Black,Main scheme applicant,1705
2019,All,All,Mixed,Main scheme applicant,860
2019,All,All,Other,Main scheme applicant,465
2019,All,All,Unknown or Prefer Not To Say,Main scheme applicant,95
2019,All,All,White,Main scheme applicant,12895
2020,All,All,Asian,Main scheme applicant,3470
2020,All,All,Black,Main scheme applicant,1945
2020,All,All,Mixed,Main scheme applicant,960
2020,All,All,Other,Main scheme applicant,570
2020,All,All,Unknown or Prefer Not To Say,Main scheme applicant,95
2020,All,All,White,Main scheme applicant,13830
2021,All,All,Asian,Main scheme applicant,4075
2021,All,All,Black,Main scheme applicant,2405
2021,All,All,Mixed,Main scheme applicant,1155
2021,All,All,Other,Main scheme applicant,700
2021,All,All,Unknown or Prefer Not To Say,Main scheme applicant,125
2021,All,All,White,Main scheme applicant,15445
2010,All,Non-reformed BTEC,All,All,19145
2011,All,Non-reformed BTEC,All,All,20365
2012,All,Non-reformed BTEC,All,All,17625
2013,All,Non-reformed BTEC,All,All,19985
2014,All,Non-reformed BTEC,All,All,22960
2015,All,Non-reformed BTEC,All,All,25850
2016,All,Non-reformed BTEC,All,All,25280
2017,All,Non-reformed BTEC,All,All,23240
